Company	Product	metric_type	units	freq	metric_value	metric_key
Corcept Therapeutics	Korlym	product_sales	usd_mm	YEAR	3.307	2012-12-31
Nestlé	Ridaura	product_sales	usd_mm	YEAR	3.304	2012-12-31
IMPAX Laboratories	Tamsulosin	product_sales	usd_mm	YEAR	3.200	2012-12-31
Pernix Therapeutics	Aldex CT	product_sales	usd_mm	YEAR	3.031	2012-12-31
Abbott Laboratories	Teveten	product_sales	usd_mm	YEAR	3.000	2012-12-31
Merck & Co	Juvisync	product_sales	usd_mm	YEAR	3.000	2012-12-31
Teva Pharmaceutical Industries	Desmopressin Acetate Injection	product_sales	usd_mm	YEAR	3.000	2012-12-31
Teva Pharmaceutical Industries	Granisetron IV	product_sales	usd_mm	YEAR	3.000	2012-12-31
Teva Pharmaceutical Industries	Desmopressin Acetate Tablets	product_sales	usd_mm	YEAR	3.000	2012-12-31
Teva Pharmaceutical Industries	Granisetron	product_sales	usd_mm	YEAR	3.000	2012-12-31
IMPAX Laboratories	Demeclocycline	product_sales	usd_mm	YEAR	3.000	2012-12-31
Par Pharmaceutical Companies	Olanzapine ODT	product_sales	usd_mm	YEAR	3.000	2012-12-31
Salix Pharmaceuticals	Azasan	product_sales	usd_mm	YEAR	3.000	2012-12-31
Actient Pharmaceuticals	Striant	product_sales	usd_mm	YEAR	3.000	2012-12-31
Pfizer	Tapazole	product_sales	usd_mm	YEAR	3.000	2012-12-31
Dr. Reddy's Laboratories	Citalopram	product_sales	usd_mm	YEAR	2.978	2012-12-31
Dr. Reddy's Laboratories	Fluoxetine	product_sales	usd_mm	YEAR	2.959	2012-12-31
Mylan	Levofloxacin	product_sales	usd_mm	YEAR	2.915	2012-12-31
Actavis	Zenchent	product_sales	usd_mm	YEAR	2.900	2012-12-31
Halozyme Therapeutics	Hylenex	product_sales	usd_mm	YEAR	2.887	2012-12-31
Access Pharmaceuticals	MuGard	product_sales	usd_mm	YEAR	2.865	2012-12-31
Akorn	Apraclonidine	product_sales	usd_mm	YEAR	2.784	2012-12-31
Forest Laboratories	Monurol	product_sales	usd_mm	YEAR	2.780	2012-12-31
Actavis (pre Watson Pharmaceuticals)	Gabapentin	product_sales	usd_mm	YEAR	2.761	2012-12-31
Cornerstone Therapeutics	Chlorpheniramine Polistirex & Hydrocodone Polistirex	product_sales	usd_mm	YEAR	2.750	2012-12-31
Actavis	Albuterol Sulfate	product_sales	usd_mm	YEAR	2.700	2012-12-31
Actavis	Ipratropium & Albuterol	product_sales	usd_mm	YEAR	2.700	2012-12-31
Fougera Pharmaceuticals	Rosula	product_sales	usd_mm	YEAR	2.680	2012-12-31
Dr. Reddy's Laboratories	Carvedilol	product_sales	usd_mm	YEAR	2.624	2012-12-31
Actavis	Amlodipine Besylate & Benazepril Hydrochloride	product_sales	usd_mm	YEAR	2.600	2012-12-31
Hisamitsu Pharmaceutical	Lithobid	product_sales	usd_mm	YEAR	2.600	2012-12-31
Medicure	Aggrastat	product_sales	usd_mm	YEAR	2.592	2012-12-31
Mylan	Alfuzosin Hydrochloride	product_sales	usd_mm	YEAR	2.592	2012-12-31
Forest Laboratories	Esgic	product_sales	usd_mm	YEAR	2.550	2012-12-31
Par Pharmaceutical Companies	Paroxetine	product_sales	usd_mm	YEAR	2.513	2012-12-31
Actavis	Rivastigmine	product_sales	usd_mm	YEAR	2.500	2012-12-31
Valeant Pharmaceuticals International	Ziana	product_sales	usd_mm	YEAR	2.500	2012-12-31
Valeant Pharmaceuticals International	Demser	product_sales	usd_mm	YEAR	2.500	2012-12-31
Valeant Pharmaceuticals International	Zyclara	product_sales	usd_mm	YEAR	2.500	2012-12-31
IMPAX Laboratories	Terbutaline Sulfate	product_sales	usd_mm	YEAR	2.500	2012-12-31
Cangene	Vaccinia Immune Globulin I.V	product_sales	usd_mm	YEAR	2.385	2012-12-31
Merck & Co	Zioptan	product_sales	usd_mm	YEAR	2.351	2012-12-31
Azur Pharma	Prialt	product_sales	usd_mm	YEAR	2.302	2012-12-31
Valeant Pharmaceuticals International	Isordil	product_sales	usd_mm	YEAR	2.200	2012-12-31
Valeant Pharmaceuticals International	Biafine	product_sales	usd_mm	YEAR	2.200	2012-12-31
Pernix Therapeutics	BroveX PEB DM	product_sales	usd_mm	YEAR	2.151	2012-12-31
Novartis	Rosula	product_sales	usd_mm	YEAR	2.115	2012-12-31
Eli Lilly	Amyvid	product_sales	usd_mm	YEAR	2.100	2012-12-31
Obagi Medical Products	Refissa	product_sales	usd_mm	YEAR	2.095	2012-12-31
Abbott Laboratories	PCE	product_sales	usd_mm	YEAR	2.013	2012-12-31
Allergan	Alocril	product_sales	usd_mm	YEAR	2.012	2012-12-31
VIVUS	Qsymia	product_sales	usd_mm	YEAR	2.012	2012-12-31
Teva Pharmaceutical Industries	Dexmethylphenidate	product_sales	usd_mm	YEAR	2.000	2012-12-31
Teva Pharmaceutical Industries	Nortrel 0.5/3.5	product_sales	usd_mm	YEAR	2.000	2012-12-31
Actavis	Valacyclovir	product_sales	usd_mm	YEAR	2.000	2012-12-31
Pfizer	Unasyn	product_sales	usd_mm	YEAR	2.000	2012-12-31
Pfizer	Sonata	product_sales	usd_mm	YEAR	2.000	2012-12-31
Valeant Pharmaceuticals International	Buphenyl	product_sales	usd_mm	YEAR	2.000	2012-12-31
IMPAX Laboratories	Minocycline	product_sales	usd_mm	YEAR	2.000	2012-12-31
Warner Chilcott	Duricef	product_sales	usd_mm	YEAR	2.000	2012-12-31
Endo International	Percodan	product_sales	usd_mm	YEAR	2.000	2012-12-31
Endo International	Zydone	product_sales	usd_mm	YEAR	2.000	2012-12-31
Endo International	Delatestryl	product_sales	usd_mm	YEAR	2.000	2012-12-31
Sagent Pharmaceuticals	Leucovorin Calcium	product_sales	usd_mm	YEAR	2.000	2012-12-31
GlaxoSmithKline	Tagamet	product_sales	usd_mm	YEAR	1.931	2012-12-31
Novogyne Pharmaceuticals	Vivelle/Menorest	product_sales	usd_mm	YEAR	1.930	2012-12-31
Medicis Pharmaceutical	Loprox	product_sales	usd_mm	YEAR	1.929	2012-12-31
Fougera Pharmaceuticals	Zonalon	product_sales	usd_mm	YEAR	1.912	2012-12-31
Dr. Reddy's Laboratories	Famotidine	product_sales	usd_mm	YEAR	1.839	2012-12-31
Bausch + Lomb	Ofloxacin	product_sales	usd_mm	YEAR	1.820	2012-12-31
Valeant Pharmaceuticals International	Capital & Codeine	product_sales	usd_mm	YEAR	1.800	2012-12-31
Perrigo Company	Nicotine Lozenges/Gum/Patch	product_sales	usd_mm	YEAR	1.800	2012-12-31
Mylan	Amlodipine Besylat/Benazepril	product_sales	usd_mm	YEAR	1.791	2012-12-31
Azur Pharma	FazaClo	product_sales	usd_mm	YEAR	1.763	2012-12-31
Valeant Pharmaceuticals International	Dysport Next Generation	product_sales	usd_mm	YEAR	1.750	2012-12-31
Ranbaxy Laboratories	Simvastatin	product_sales	usd_mm	YEAR	1.737	2012-12-31
Actavis	Cormax	product_sales	usd_mm	YEAR	1.705	2012-12-31
Perrigo Company	Ciclopirox Olamine Cream	product_sales	usd_mm	YEAR	1.700	2012-12-31
Fougera Pharmaceuticals	LidaMantle	product_sales	usd_mm	YEAR	1.659	2012-12-31
Fougera Pharmaceuticals	Zoderm	product_sales	usd_mm	YEAR	1.622	2012-12-31
Valeant Pharmaceuticals International	Vanos	product_sales	usd_mm	YEAR	1.600	2012-12-31
GlaxoSmithKline	Augmentin IR	product_sales	usd_mm	YEAR	1.584	2012-12-31
Perrigo Company	Epinastine Hydrochloride	product_sales	usd_mm	YEAR	1.578	2012-12-31
Novartis	Zonalon	product_sales	usd_mm	YEAR	1.509	2012-12-31
Valeant Pharmaceuticals International	Maxair	product_sales	usd_mm	YEAR	1.500	2012-12-31
Valeant Pharmaceuticals International	Bupap	product_sales	usd_mm	YEAR	1.450	2012-12-31
Pernix Therapeutics	BroveX PSB DM	product_sales	usd_mm	YEAR	1.323	2012-12-31
Novartis	LidaMantle	product_sales	usd_mm	YEAR	1.310	2012-12-31
Roche	Copegus	product_sales	usd_mm	YEAR	1.305	2012-12-31
IMPAX Laboratories	Imiquimod 5% Cream	product_sales	usd_mm	YEAR	1.300	2012-12-31
Actavis	Cyclobenzaprine Hydrochloride	product_sales	usd_mm	YEAR	1.294	2012-12-31
Columbia Laboratories	Striant	product_sales	usd_mm	YEAR	1.293	2012-12-31
Sanofi	Insuman	product_sales	usd_mm	YEAR	1.286	2012-12-31
Novartis	Zoderm	product_sales	usd_mm	YEAR	1.280	2012-12-31
Takeda	Glutofac	product_sales	usd_mm	YEAR	1.267	2012-12-31
Valeant Pharmaceuticals International	Minitran	product_sales	usd_mm	YEAR	1.230	2012-12-31
Akorn	Ciprofloxacin Ophthalmic Solution	product_sales	usd_mm	YEAR	1.215	2012-12-31
Mylan	Cyclobenzaprine HCl ER	product_sales	usd_mm	YEAR	1.099	2012-12-31
Roche	Rocephin	product_sales	usd_mm	YEAR	1.067	2012-12-31
Ranbaxy Laboratories	Pravastatin	product_sales	usd_mm	YEAR	1.066	2012-12-31
Perrigo Company	Fluticasone Propionate Cream	product_sales	usd_mm	YEAR	1.050	2012-12-31
Mylan	Doxycycline	product_sales	usd_mm	YEAR	1.000	2012-12-31
Novartis	Voltaren	product_sales	usd_mm	YEAR	1.000	2012-12-31
IMPAX Laboratories	Carbidopa/Levodopa ER	product_sales	usd_mm	YEAR	1.000	2012-12-31
IMPAX Laboratories	Midodrine Hydrochloride	product_sales	usd_mm	YEAR	1.000	2012-12-31
Par Pharmaceutical Companies	Quinapril	product_sales	usd_mm	YEAR	1.000	2012-12-31
Par Pharmaceutical Companies	Glyburide & Metformin Hydrochloride	product_sales	usd_mm	YEAR	1.000	2012-12-31
Par Pharmaceutical Companies	Olanzapine & Fluoxetine HCl	product_sales	usd_mm	YEAR	1.000	2012-12-31
Cumberland Pharmaceuticals	Caldolor	product_sales	usd_mm	YEAR	0.992	2012-12-31
Par Pharmaceutical Companies	Tramadol HCL & Acetaminophen	product_sales	usd_mm	YEAR	0.988	2012-12-31
Medicis Pharmaceutical	Dynacin	product_sales	usd_mm	YEAR	0.945	2012-12-31
MYOS	MYO-X	product_sales	usd_mm	YEAR	0.912	2012-12-31
XOMA	Aceon	product_sales	usd_mm	YEAR	0.909	2012-12-31
Actavis	Amethyst	product_sales	usd_mm	YEAR	0.900	2012-12-31
Actavis	Ranitidine	product_sales	usd_mm	YEAR	0.890	2012-12-31
Takeda	Deconamine	product_sales	usd_mm	YEAR	0.845	2012-12-31
Fougera Pharmaceuticals	Carmol	product_sales	usd_mm	YEAR	0.841	2012-12-31
Questcor Pharmaceuticals	Doral	product_sales	usd_mm	YEAR	0.800	2012-12-31
Valeant Pharmaceuticals International	Tambocor Oral	product_sales	usd_mm	YEAR	0.765	2012-12-31
Neptune Technologies & Bioressources	Onemia	product_sales	usd_mm	YEAR	0.725	2012-12-31
Novartis	Carmol	product_sales	usd_mm	YEAR	0.664	2012-12-31
Azur Pharma	Elestrin	product_sales	usd_mm	YEAR	0.634	2012-12-31
Akorn	Capastat	product_sales	usd_mm	YEAR	0.581	2012-12-31
Valeant Pharmaceuticals International	MetroGel-Vaginal	product_sales	usd_mm	YEAR	0.546	2012-12-31
Pernix Therapeutics	Aldex AN	product_sales	usd_mm	YEAR	0.530	2012-12-31
Akorn	Akten	product_sales	usd_mm	YEAR	0.520	2012-12-31
Photocure	Allumera	product_sales	usd_mm	YEAR	0.508	2012-12-31
IMPAX Laboratories	Anagrelide Hydrochloride	product_sales	usd_mm	YEAR	0.500	2012-12-31
IMPAX Laboratories	Bethanechol Chloride	product_sales	usd_mm	YEAR	0.500	2012-12-31
IMPAX Laboratories	Nadolol/Bendroflumethiazide	product_sales	usd_mm	YEAR	0.500	2012-12-31
Pernix Therapeutics	BroveX PSE DM	product_sales	usd_mm	YEAR	0.497	2012-12-31
Medicis Pharmaceutical	Lidex	product_sales	usd_mm	YEAR	0.473	2012-12-31
Medicis Pharmaceutical	Synalar	product_sales	usd_mm	YEAR	0.473	2012-12-31
GlaxoSmithKline	Avandamet	product_sales	usd_mm	YEAR	0.411	2012-12-31
Savient Pharmaceuticals	Oxandrin	product_sales	usd_mm	YEAR	0.370	2012-12-31
Pernix Therapeutics	BroveX PEB	product_sales	usd_mm	YEAR	0.355	2012-12-31
Pernix Therapeutics	BroveX PSB	product_sales	usd_mm	YEAR	0.342	2012-12-31
Horizon Pharma	Rayos	product_sales	usd_mm	YEAR	0.300	2012-12-31
Mylan	Sildenafil Citrate	product_sales	usd_mm	YEAR	0.292	2012-12-31
Cornerstone Therapeutics	Spectracef	product_sales	usd_mm	YEAR	0.289	2012-12-31
GlaxoSmithKline	Avandaryl/Avaglim	product_sales	usd_mm	YEAR	0.280	2012-12-31
Cornerstone Therapeutics	Factive	product_sales	usd_mm	YEAR	0.270	2012-12-31
Actavis	Sildenafil Citrate	product_sales	usd_mm	YEAR	0.244	2012-12-31
Pernix Therapeutics	Rezyst IM	product_sales	usd_mm	YEAR	0.236	2012-12-31
Takeda	Tyzine	product_sales	usd_mm	YEAR	0.219	2012-12-31
Moberg Pharma	Kerasal Neurocream	product_sales	usd_mm	YEAR	0.217	2012-12-31
Allergan	Ocuflox	product_sales	usd_mm	YEAR	0.200	2012-12-31
Actavis	Brevicon	product_sales	usd_mm	YEAR	0.200	2012-12-31
Valeant Pharmaceuticals International	Aldara	product_sales	usd_mm	YEAR	0.200	2012-12-31
Pernix Therapeutics	BroveX PSE	product_sales	usd_mm	YEAR	0.119	2012-12-31
Genta	Ganite	product_sales	usd_mm	YEAR	0.114	2012-12-31
Valeant Pharmaceuticals International	Loprox	product_sales	usd_mm	YEAR	0.100	2012-12-31
Pfizer	Corzide	product_sales	usd_mm	YEAR	0.099	2012-12-31
Pivotal Therapeutics	Vascazen	product_sales	usd_mm	YEAR	0.094	2012-12-31
Takeda	Brontex	product_sales	usd_mm	YEAR	0.088	2012-12-31
Par Pharmaceutical Companies	Ciprofloxacin ER	product_sales	usd_mm	YEAR	0.086	2012-12-31
Taxus Cardium Pharmaceuticals Group	Excellagen	product_sales	usd_mm	YEAR	0.059	2012-12-31
Valeant Pharmaceuticals International	Dynacin	product_sales	usd_mm	YEAR	0.055	2012-12-31
DARA BioSciences	Soltamox	product_sales	usd_mm	YEAR	0.050	2012-12-31
Oxygen Biotherapeutics	Dermacyte	product_sales	usd_mm	YEAR	0.046	2012-12-31
Pernix Therapeutics	Quinzyme	product_sales	usd_mm	YEAR	0.046	2012-12-31
Valeant Pharmaceuticals International	Synalar	product_sales	usd_mm	YEAR	0.027	2012-12-31
Valeant Pharmaceuticals International	Lidex	product_sales	usd_mm	YEAR	0.027	2012-12-31
Mylan	Gabapentin	product_sales	usd_mm	YEAR	0.008	2012-12-31
Elan	Azactam	product_sales	usd_mm	YEAR	-0.500	2012-12-31
Sanofi	Allegra	product_sales	usd_mm	YEAR	-1.286	2012-12-31
Cornerstone Therapeutics	AlleRx Dose Pack DF	product_sales	usd_mm	YEAR	-1.407	2012-12-31
GlaxoSmithKline	Paxil CR	product_sales	usd_mm	YEAR	-1.584	2012-12-31
AstraZeneca	Casodex	product_sales	usd_mm	YEAR	-3.000	2012-12-31
GlaxoSmithKline	Avandia	product_sales	usd_mm	YEAR	-19.002	2012-12-31
Acorda Therapeutics	Qutenza	product_sales	usd_mm	YEAR	0.000	2012-12-31
Exelixis	Cometriq	product_sales	usd_mm	YEAR	0.000	2012-12-31
Spectrum Pharmaceuticals	Marqibo	product_sales	usd_mm	YEAR	0.000	2012-12-31
NPS Pharmaceuticals	Gattex	product_sales	usd_mm	YEAR	0.000	2012-12-31
Amgen	Kyprolis	product_sales	usd_mm	YEAR	0.000	2012-12-31
Bayer	Glucobay	product_sales	usd_mm	YEAR	0.000	2012-12-31
Bayer	Adempas	product_sales	usd_mm	YEAR	0.000	2012-12-31
Bayer	Xofigo	product_sales	usd_mm	YEAR	0.000	2012-12-31
Bristol-Myers Squibb	Eliquis	product_sales	usd_mm	YEAR	0.000	2012-12-31
Eisai	Fycompa	product_sales	usd_mm	YEAR	0.000	2012-12-31
Eisai	Belviq	product_sales	usd_mm	YEAR	0.000	2012-12-31
Forest Laboratories	Namenda XR	product_sales	usd_mm	YEAR	0.000	2012-12-31
Forest Laboratories	Fetzima	product_sales	usd_mm	YEAR	0.000	2012-12-31
Forest Laboratories	Saphris	product_sales	usd_mm	YEAR	0.000	2012-12-31
Forest Laboratories	Carafate	product_sales	usd_mm	YEAR	0.000	2012-12-31
Forest Laboratories	Urso	product_sales	usd_mm	YEAR	0.000	2012-12-31
Forest Laboratories	Zenpep	product_sales	usd_mm	YEAR	0.000	2012-12-31
Gilead Sciences	Sovaldi	product_sales	usd_mm	YEAR	0.000	2012-12-31
Cubist Pharmaceuticals	Dificid	product_sales	usd_mm	YEAR	0.000	2012-12-31
Johnson & Johnson	Olysio	product_sales	usd_mm	YEAR	0.000	2012-12-31
Johnson & Johnson	Invokana	product_sales	usd_mm	YEAR	0.000	2012-12-31
Merck & Co	Liptruzet	product_sales	usd_mm	YEAR	0.000	2012-12-31
Merck & Co	Noxafil DR	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Rabeprazole	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Levalbuterol Hydrochloride	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Candesartan Cilexetil & Hydrochlorothiazide	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Estradiol Transdermal USP	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Dexmethylphenidate hydrochloride	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Rizatriptan Benzoate ODT	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Fenofibrate	product_sales	usd_mm	YEAR	0.000	2012-12-31
Mylan	Fenofibric acid	product_sales	usd_mm	YEAR	0.000	2012-12-31
Roche	Gazyva	product_sales	usd_mm	YEAR	0.000	2012-12-31
Roche	Kadcyla	product_sales	usd_mm	YEAR	0.000	2012-12-31
Daiichi Sankyo	Injectafer	product_sales	usd_mm	YEAR	0.000	2012-12-31
Shionogi	Osphena	product_sales	usd_mm	YEAR	0.000	2012-12-31
Takeda	Nesina	product_sales	usd_mm	YEAR	0.000	2012-12-31
Takeda	Brintellix	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Rabeprazole Sodium	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Tobramycin Sulfate	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	TevaGrastim	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Adenosine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Niaspan	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Advicor	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Levalbuterol	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Temozolomide	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Niacin	product_sales	usd_mm	YEAR	0.000	2012-12-31
Teva Pharmaceutical Industries	Duloxetine hydrochloride	product_sales	usd_mm	YEAR	0.000	2012-12-31
Baxter International	Rixubis	product_sales	usd_mm	YEAR	0.000	2012-12-31
Sanofi	Avapro	product_sales	usd_mm	YEAR	0.000	2012-12-31
Sanofi	Lasilix/Lasix	product_sales	usd_mm	YEAR	0.000	2012-12-31
Sanofi	Auvi-Q	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Femring/Menoring	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Lidocaine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Choline Fenofibrate	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Masidemen	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Amethia Lo	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Duloxetine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Oxymorphone Hydrochloride	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Buprenorphine/ Naloxone	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Acyclovir Sodium	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Duricef	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Sarafem	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Estrostep	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Estrace Cream	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	FemHRT	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Doryx	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Ovcon/Femcon	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Loestrin 24 FE	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Lo Loestrin FE	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Actonel	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Asacol	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Enablex	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Atelvia	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Delzicol	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actavis	Minastrin 24 FE	product_sales	usd_mm	YEAR	0.000	2012-12-31
Biogen Idec	Tysabri	product_sales	usd_mm	YEAR	0.000	2012-12-31
Biogen Idec	Tecfidera	product_sales	usd_mm	YEAR	0.000	2012-12-31
Pharmacyclics	Imbruvica	product_sales	usd_mm	YEAR	0.000	2012-12-31
GlaxoSmithKline	MenHibrix	product_sales	usd_mm	YEAR	0.000	2012-12-31
GlaxoSmithKline	Mekinist	product_sales	usd_mm	YEAR	0.000	2012-12-31
GlaxoSmithKline	Tivicay	product_sales	usd_mm	YEAR	0.000	2012-12-31
GlaxoSmithKline	Breo Ellipta	product_sales	usd_mm	YEAR	0.000	2012-12-31
GlaxoSmithKline	Tafinlar	product_sales	usd_mm	YEAR	0.000	2012-12-31
Actelion	Opsumit	product_sales	usd_mm	YEAR	0.000	2012-12-31
ARIAD Pharmaceuticals	Iclusig	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Perlane	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Targretin capsules	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Obagi Nu-Derm System	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Obagi-C Rx System	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	CLENZIderm M.D.	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	ELASTIderm Decolletage System	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Refissa	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Alrex	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Brimonidine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Lotemax	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Ocuvite	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Ofloxacin	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Tobramycin & Dexamethasone	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Zylet	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Retisert	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Zirgan	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Istalol	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Vitrase	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Bepreve	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Bromday	product_sales	usd_mm	YEAR	0.000	2012-12-31
Valeant Pharmaceuticals International	Prolensa	product_sales	usd_mm	YEAR	0.000	2012-12-31
Otsuka Holdings	Abilify Maintena	product_sales	usd_mm	YEAR	0.000	2012-12-31
BioMarin Pharmaceutical	Vimizim	product_sales	usd_mm	YEAR	0.000	2012-12-31
IMPAX Laboratories	Venlafaxine ER	product_sales	usd_mm	YEAR	0.000	2012-12-31
IMPAX Laboratories	Oxymorphone ER	product_sales	usd_mm	YEAR	0.000	2012-12-31
IMPAX Laboratories	Fenofibric Acid DR	product_sales	usd_mm	YEAR	0.000	2012-12-31
IMPAX Laboratories	Diclofenac Gel	product_sales	usd_mm	YEAR	0.000	2012-12-31
Orion	Entacapone Orion	product_sales	usd_mm	YEAR	0.000	2012-12-31
Par Pharmaceutical Companies	Rizatriptan Benzoate ODT	product_sales	usd_mm	YEAR	0.000	2012-12-31
Par Pharmaceutical Companies	Lamotrigine ER	product_sales	usd_mm	YEAR	0.000	2012-12-31
Dr. Reddy's Laboratories	Decitabine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Dr. Reddy's Laboratories	Azacitidine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Warner Chilcott	Delzicol	product_sales	usd_mm	YEAR	0.000	2012-12-31
Warner Chilcott	Minastrin 24 FE	product_sales	usd_mm	YEAR	0.000	2012-12-31
Amarin	Vascepa	product_sales	usd_mm	YEAR	0.000	2012-12-31
Depomed	Lazanda	product_sales	usd_mm	YEAR	0.000	2012-12-31
Depomed	Cambia	product_sales	usd_mm	YEAR	0.000	2012-12-31
Sucampo Pharmaceuticals	Rescula	product_sales	usd_mm	YEAR	0.000	2012-12-31
Perrigo Company	Betamethasone Valerate Foam	product_sales	usd_mm	YEAR	0.000	2012-12-31
Perrigo Company	Fluocinonide Oil	product_sales	usd_mm	YEAR	0.000	2012-12-31
Perrigo Company	Clobetasol Propionate-E	product_sales	usd_mm	YEAR	0.000	2012-12-31
Perrigo Company	Acetylcysteine	product_sales	usd_mm	YEAR	0.000	2012-12-31
Perrigo Company	Trospium chloride XR	product_sales	usd_mm	YEAR	0.000	2012-12-31
